,source,itemID,itemLink,title,price,totalComment,score,good,normal,bad,itemDetail,shopId,shopUrl
227,tmall,547668154873,https://detail.tmall.com/item.htm?id=547668154873,大众原厂速腾帕萨特高尔夫7专用隐藏式行车记录仪双镜头高清全景,2200.00,1876,4.9,,,,产品名称：神州泰坦 SZTT-JLY-DZ主镜头光圈:?F1.8品牌:?神州泰坦型号:?SZTT-JLY-DZ套餐:?官方标配?套餐一?套餐二?套餐三?套餐四安装类型:?专车专用影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?146°运行内存:?2GB镜头数量:?双镜头颜色分类:?浅灰色?深灰色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?画面畸形修正?移动侦测?WIFI?停车监控?碰撞感应?前后录像?前后双镜头,155897490,szttcp.tmall.com
228,tmall,573068450199,https://detail.tmall.com/item.htm?id=573068450199,本田新思域XRV飞度CRV雅阁URV杰德缤智冠道专用隐藏式行车记录仪,1680.00 - 4340.00,375,5.0,,,,产品名称：XGE NB2-本田专车专用主镜头光圈:?F1.8品牌:?XGE型号:?NB2-本田专车专用套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?200万画面视角:?156°运行内存:?2GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?微光夜视加强?画面畸形修正?移动侦测?WIFI?停车监控?短视频分享?碰撞感应?前后录像?前后双镜头,110247835,ajkcp.tmall.com
229,tmall,573023695307,https://detail.tmall.com/item.htm?id=573023695307,先科原厂宝马行车记录仪2018款3系5系320li530新X1专用X3隐藏式X5,1399.00 - 1599.00,285,4.9,,,,产品名称：SAST/先科 K6-宝马专车专...主镜头光圈:?F1.4品牌:?SAST/先科型号:?K6-宝马专车专用套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?2160p拍照像素:?400万摄像像素:?400万画面视角:?170°运行内存:?无镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?WIFI?停车监控?碰撞感应?前后录像?前后双镜头,534332955,sastmingcheng.tmall.com
230,tmall,548125275628,https://detail.tmall.com/item.htm?id=548125275628,本田行车记录仪雅阁crvxrv十代思域飞度缤智凌派冠道专用隐藏式,598.00 - 1180.00,1943,4.9,,,,产品名称：知路 M9-本田主镜头光圈:?F2.0品牌:?知路型号:?M9-本田套餐:?官方标配?套餐一?套餐二?套餐三?套餐四安装类型:?专车专用影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像?移动侦测?WIFI?停车监控?固定测速?流动测速?碰撞感应?前后录像?前后双镜头,107146492,zhiluqcyp.tmall.com
231,tmall,568105026241,https://detail.tmall.com/item.htm?id=568105026241,新款7寸行车记录仪电子狗测速一体机高清夜视前后双镜头倒车影像,488.00 - 668.00,546,4.8,,,,产品名称：科敏 H806主镜头光圈:?F2.0品牌:?科敏型号:?H806套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?画面畸形修正?移动侦测?GPS定位?GPS导航?WIFI?倒车影像?停车监控?前车碰撞预警?固定测速?流动测速?短视频分享?碰撞感应?轨道偏移预警?限速标志提醒?消除错误码?车牌水印?前后录像?前后双镜头,252345058,tongbaifangqcyp.tmall.com
232,tmall,540178094980,https://detail.tmall.com/item.htm?id=540178094980,飞利浦新款行车记录仪高清夜视前后双镜头车载全景24小时监控双录,799.00 - 1139.00,1225,4.9,,,,产品名称：Philips/飞利浦 CVR800/...主镜头光圈:?F2.0品牌:?Philips/飞利浦型号:?CVR800/93套餐:?官方标配?套餐一?套餐二?套餐三安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?115°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色?【前后双镜头】高清夜视【24小时停车监控】屏幕尺寸:?4.3英寸功能:?夜视加强?循环录像?移动侦测?倒车影像?停车监控?碰撞感应?前后录像?前后双镜头,598843459,philipsyh.tmall.com
233,tmall,569776761988,https://detail.tmall.com/item.htm?id=569776761988,大众帕萨特朗逸速腾迈腾凌渡途观行车记录仪专用高清夜视隐藏式,516.00 - 1776.00,474,4.9,,,,产品名称：FEMONDA M4主镜头光圈:?F2.0品牌:?FEMONDA型号:?M4套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?移动侦测?WIFI?倒车影像?停车监控?固定测速?流动测速?短视频分享?碰撞感应?前后录像?前后双镜头,123686043,femonda.tmall.com
234,tmall,560646800399,https://detail.tmall.com/item.htm?id=560646800399,沃尔沃S60Lxc60V40v60xc90S90V90专用隐藏式行车记录仪,1999.00,1093,4.9,,,,产品名称：安知行 A11主镜头光圈:?F2.0品牌:?安知行型号:?A11套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?200万画面视角:?170°运行内存:?1GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像?WIFI?停车监控?碰撞感应,110765337,anzhixingcp.tmall.com
235,tmall,562377951145,https://detail.tmall.com/item.htm?id=562377951145,荣威RX5360350550W5e50750专用隐藏式行车记录仪双镜头高清,1999.00,970,4.9,,,,产品名称：安知行 Q3主镜头光圈:?F2.0品牌:?安知行型号:?Q3套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?200万画面视角:?170°运行内存:?1GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像?WIFI?停车监控?碰撞感应,110765337,anzhixingcp.tmall.com
236,tmall,546050537847,https://detail.tmall.com/item.htm?id=546050537847,奔驰专车专用行车记录仪隐藏式e级c级glaglc260e200lc200l高清,876.00 - 1476.00,1762,4.9,,,,产品名称：ROSOTO/瑞世泰 A10主镜头光圈:?F2.0品牌:?ROSOTO/瑞世泰型号:?A10套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?200万画面视角:?170°运行内存:?1GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像?WIFI?停车监控?碰撞感应,107915821,rosoto.tmall.com
237,tmall,532018392712,https://detail.tmall.com/item.htm?id=532018392712,吉利博越行车记录仪2018款领克0102博瑞18款帝豪gs汽车gl专用USB,999.00 - 1189.00,350,4.8,,,,产品名称：光明星 GMX-6050主镜头光圈:?F1.6品牌:?光明星型号:?GMX-6050套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1296P拍照像素:?200万摄像像素:?200万画面视角:?170°运行内存:?无镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像?WIFI?停车监控?碰撞感应?车牌水印?前后录像?前后双镜头,103519009,guangmingxing.tmall.com
238,tmall,572744685099,https://detail.tmall.com/item.htm?id=572744685099,捷渡?汽车行车记录仪双镜头高清夜视全景车载24小时监控倒车影像,359.00 - 769.00,166,4.9,,,,产品名称：JADO/捷渡 D550主镜头光圈:?F2.0品牌:?JADO/捷渡型号:?D550套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?140°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?夜视补光?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?碰撞感应?蓝牙?前后录像?前后双镜头,70689665,jado.tmall.com
239,tmall,562721394211,https://detail.tmall.com/item.htm?id=562721394211,日产天籁轩逸逍客奇骏骐达蓝鸟阳光专用隐藏式行车记录仪高清夜视,499.00 - 999.00,434,4.9,,,,产品名称：艾松 艾松--日产主镜头光圈:?F1.8品牌:?艾松型号:?艾松--日产套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七安装类型:?迷你影像分辨率:?1080p拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?画面畸形修正?移动侦测?GPS定位?WIFI?停车监控?固定测速?流动测速?碰撞感应?前后录像?前后双镜头,66678683,xzhcp.tmall.com
240,tmall,536317987884,https://detail.tmall.com/item.htm?id=536317987884,DOD行车记录仪高清夜视迷你广角1080P便携隐藏式汽车停车监控DC1,799.00,1438,4.9,,,,产品名称：DOD DC1主镜头光圈:?F1.6品牌:?DOD型号:?DC1套餐:?官方标配?套餐一?套餐二?套餐三安装类型:?迷你机影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?140°运行内存:?1GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?2.0英寸功能:?循环录像?移动侦测?停车监控?碰撞感应,275315086,dodchengjitong.tmall.com
241,tmall,570587461902,https://detail.tmall.com/item.htm?id=570587461902,丰田专用行车记录仪rav4荣放卡罗拉18款八代凯美瑞汉兰达雷凌威驰,999.00 - 1189.00,481,4.9,,,,产品名称：光明星 丰田专车专用主镜头光圈:?F1.6品牌:?光明星型号:?丰田专车专用套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1296P拍照像素:?200万摄像像素:?200万画面视角:?170°运行内存:?无镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?WIFI?停车监控?碰撞感应?车牌水印?前后录像?前后双镜头,103519009,guangmingxing.tmall.com
242,tmall,536731318279,https://detail.tmall.com/item.htm?id=536731318279,新款无线车载隐藏式行车记录仪高清夜视带停车监控手机互联Wifi,1500.00,543,4.9,,,,产品名称：E＆N DR-S1120主镜头光圈:?F2.0品牌:?E＆N型号:?DR-S1120套餐:?官方标配?套餐一?套餐二?套餐三安装类型:?迷你机影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?130°运行内存:?无镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?夜视补光?循环录像?移动侦测?WIFI?停车监控?短视频分享?碰撞感应?手势感应拍照,112615684,encp.tmall.com
243,tmall,549109421641,https://detail.tmall.com/item.htm?id=549109421641,宝马3系5系7系x1x3x5x6mini专用隐藏式行车记录仪高清夜视双镜头,2200.00,867,4.9,,,,产品名称：SHEN ZHOU TAI TAN SZTT-...主镜头光圈:?F1.8品牌:?SHEN ZHOU TAI TAN型号:?SZTT-JLY-BMWX02套餐:?官方标配?套餐一?套餐二?套餐三安装类型:?专车专用影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?146°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?画面畸形修正?移动侦测?WIFI?停车监控?碰撞感应?前后双镜头,107307893,szttqcyp.tmall.com
244,tmall,557432790242,https://detail.tmall.com/item.htm?id=557432790242,360行车记录仪双镜头高清倒车影像新款智能汽车云后视镜导航S600,1999.00 - 2299.00,9603,4.6,,,,"产品名称：360 S600主镜头光圈:?F2.0品牌:?360型号:?S600套餐:?官方标配?套餐一?套餐二?套餐三?套餐四安装类型:?后视镜影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?140°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?6.86英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?画面畸形修正?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?固定测速?疲劳驾驶提醒?短视频分享?碰撞感应?蓝牙?限速标志提醒?前后录像?前后双镜头?智能声控,微信接人,FM发射",129425083,360chepin.tmall.com
245,tmall,573707373351,https://detail.tmall.com/item.htm?id=573707373351,凌度行车记录仪双镜头高清带电子狗行车记录仪高清夜视24小时监控,298.00 - 718.00,290,5.0,,,,"产品名称：凌度 HS900主镜头光圈:?F2.0品牌:?凌度型号:?HS900套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?140°运行内存:?1GB镜头数量:?双镜头颜色分类:?银色屏幕尺寸:?8英寸功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?移动侦测?GPS定位?GPS导航?上网?倒车影像?停车监控?前车碰撞预警?变道辅助?固定测速?流动测速?蓝牙?行人防撞预警?轨道偏移预警?限速标志提醒?前后录像?前后双镜头?智能声控,微信接人,FM发射",107115018,heyaochepin.tmall.com
246,tmall,528761096754,https://detail.tmall.com/item.htm?id=528761096754,盯盯拍mini2S行车记录仪无线wifi高清夜视迷你隐藏领克01/博越18,1500.00 - 1729.00,3471,4.8,,,,产品名称：盯盯拍 mini2主镜头光圈:?F1.8品牌:?盯盯拍型号:?mini2套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六安装类型:?迷你机影像分辨率:?1440P拍照像素:?400万摄像像素:?400万画面视角:?140°运行内存:?256MB镜头数量:?单镜头颜色分类:?亮黑色?雅黑色?深空灰屏幕尺寸:?不带屏幕功能:?夜视加强?夜视补光?循环录像?微光夜视加强?画面畸形修正?移动侦测?WIFI?停车监控?短视频分享?碰撞感应,150315391,dingdingpaibzyy.tmall.com
247,tmall,526250547917,https://detail.tmall.com/item.htm?id=526250547917,宝马x1系X3系x5系7系x6原厂专用隐藏式行车记录仪双镜头高清全景,1368.00 - 1958.00,2583,4.9,,,,产品名称：靓知渝 DV170主镜头光圈:?F2.0品牌:?靓知渝型号:?dv170套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?200万画面视角:?170°运行内存:?1GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像?GPS定位?WIFI?停车监控?固定测速?短视频分享?碰撞感应?前后双镜头,111445742,liangzhiyu.tmall.com
248,tmall,569768918738,https://detail.tmall.com/item.htm?id=569768918738,任e行行车记录仪双镜头高清夜视24小时监控360度全景汽车新款前后,719.00 - 1099.00,251,4.9,,,,产品名称：任E行 p28主镜头光圈:?F2.4品牌:?任E行型号:?P28套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?迷你机影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?1.5GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?2.7英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?画面畸形修正?GPS定位?WIFI?停车监控?前车碰撞预警?碰撞感应?轨道偏移预警?车牌水印?前后录像,357964320,htscp.tmall.com
249,tmall,572825192328,https://detail.tmall.com/item.htm?id=572825192328,丰田凯美瑞卡罗拉RAV4皇冠汉兰达雷凌普拉多专用隐藏式行车记录仪,1680.00 - 4340.00,285,4.9,,,,产品名称：XGE NB2-丰田专车专用主镜头光圈:?F1.8品牌:?XGE型号:?NB2-丰田专车专用套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?200万画面视角:?156°运行内存:?2GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?微光夜视加强?画面畸形修正?移动侦测?WIFI?停车监控?短视频分享?碰撞感应?前后录像?前后双镜头,110247835,ajkcp.tmall.com
250,tmall,554910458043,https://detail.tmall.com/item.htm?id=554910458043,马自达专用行车记录仪CX-4/3/5/6昂克赛拉阿特兹隐藏式高清夜视,1999.00,1167,4.9,,,,产品名称：ROSOTO/瑞世泰 T33主镜头光圈:?F2.0品牌:?ROSOTO/瑞世泰型号:?T33套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?200万画面视角:?170°运行内存:?1GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像?WIFI?停车监控?前后录像,107915821,rosoto.tmall.com
251,tmall,40643137502,https://detail.tmall.com/item.htm?id=40643137502,凌洋汽车载后视镜新款行车记录仪单双镜头高清夜视带电子狗一体机,136.00 - 630.00,21704,4.8,,,,主镜头光圈:?F2.0品牌:?凌洋型号:?H650套餐:?官方标配?套餐一?套餐二?套餐三安装类型:?后视镜影像分辨率:?1080p拍照像素:?500万摄像像素:?200万画面视角:?140°运行内存:?无镜头数量:?双镜头颜色分类:?单镜头720p标清版【H650】?单镜头1080P高清版【H650】?单镜头电子狗一体机高清版【H650】?双镜头1080P高清版【H650】?双镜头电子狗一体机高清版【H650】屏幕尺寸:?4.3英寸功能:?夜视加强?循环录像?画面畸形修正?移动侦测?倒车影像?停车监控?固定测速?碰撞感应?前后录像?前后双镜头,112350354,lingyangcp.tmall.com
252,tmall,566310158985,https://detail.tmall.com/item.htm?id=566310158985,凌度中控台式行车记录仪双镜头高清GPS导航电子狗流媒体倒车影像,1599.00 - 2100.00,286,4.9,,,,产品名称：凌度 A818S主镜头光圈:?F2.2品牌:?凌度型号:?A818S套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐八安装类型:?中控式影像分辨率:?1080p拍照像素:?1200万摄像像素:?200万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?循环录像?移动侦测?倒车影像?停车监控?固定测速?碰撞感应?限速标志提醒?前后录像?前后双镜头,437621079,yingjieqcyp.tmall.com
253,tmall,562644633512,https://detail.tmall.com/item.htm?id=562644633512,任E行新款双镜头隐藏式行车记录仪高清夜视汽车车载无线360度全景,469.00 - 649.00,6309,4.8,,,,产品名称：任E行 Q3主镜头光圈:?F1.9品牌:?任E行型号:?Q3套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七安装类型:?迷你机影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?2.3英寸功能:?夜视加强?循环录像?微光夜视加强?GPS定位?倒车影像?停车监控?碰撞感应?前后录像?前后双镜头,218390534,danjiecp.tmall.com
254,tmall,567071525821,https://detail.tmall.com/item.htm?id=567071525821,盯盯拍miniONE行车记录仪高清无线连接车载迷你2智能语音一体机,367.00 - 999.00,1084,4.7,,,,产品名称：盯盯拍 MINI ONE主镜头光圈:?F2.2品牌:?盯盯拍型号:?MINI ONE套餐:?官方标配?套餐一?套餐二安装类型:?迷你影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?140°运行内存:?512MB镜头数量:?单镜头颜色分类:?星辰黑?曜石黑屏幕尺寸:?不带屏幕功能:?循环录像?WIFI?停车监控?碰撞感应,128573071,suning.tmall.com
255,tmall,568042641275,https://detail.tmall.com/item.htm?id=568042641275,任我游行车记录仪全屏流媒体智能云后视镜导航测速一体机4G双镜头,1980.00 - 2080.00,629,4.9,,,,"产品名称：GOU/任我游 AD10主镜头光圈:?F2.0品牌:?GOU/任我游型号:?AD10套餐:?官方标配?套餐一?套餐二安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?10英寸功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?画面畸形修正?GPS定位?GPS导航?WIFI?上网?倒车影像?停车监控?前车碰撞预警?前车起步提醒?前车车距侦测?变道辅助?固定测速?短视频分享?碰撞感应?蓝牙?轨道偏移预警?限速标志提醒?前后录像?前后双镜头?智能声控,微信接人,FM发射",579212894,gourufan.tmall.com
256,tmall,546011117115,https://detail.tmall.com/item.htm?id=546011117115,盯盯拍mini1080P行车记录仪夜视监控智能高清wifi车载迷你隐藏式,325.00 - 399.00,2692,4.7,,,,产品名称：盯盯拍 mini主镜头光圈:?F1.8品牌:?盯盯拍型号:?mini套餐:?官方标配?套餐一?套餐二?套餐三?套餐四安装类型:?迷你机影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?140°运行内存:?128MB镜头数量:?单镜头颜色分类:?黑色功能:?循环录像?停车监控,128573071,suning.tmall.com
257,tmall,573054601038,https://detail.tmall.com/item.htm?id=573054601038,任e行汽车行车记录仪双镜头全景360度高清夜视24小时监控隐藏式,899.00 - 1299.00,112,4.9,,,,产品名称：任E行 F3主镜头光圈:?F2.0品牌:?任E行型号:?F3套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?迷你影像分辨率:?1080p拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?4.5英寸功能:?夜视加强?循环录像?微光夜视加强?画面畸形修正?移动侦测?倒车影像?停车监控?碰撞感应?车牌水印?前后录像?前后双镜头,112489291,renexinghm.tmall.com
258,tmall,574004107817,https://detail.tmall.com/item.htm?id=574004107817,先科原厂奔驰E级C级E300L行车记录仪C200L专用GLC260隐藏式GLA200,1399.00 - 1599.00,160,4.9,,,,产品名称：SAST/先科 K6-奔驰专车专...主镜头光圈:?F1.4品牌:?SAST/先科型号:?K6-奔驰专车专用套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?2160p拍照像素:?400万摄像像素:?400万画面视角:?170°运行内存:?无镜头数量:?双镜头颜色分类:?黑色?浅黄色?浅灰色屏幕尺寸:?不带屏幕功能:?循环录像?WIFI?碰撞感应?车牌水印?前后录像?前后双镜头,534332955,sastmingcheng.tmall.com
259,tmall,572312763512,https://detail.tmall.com/item.htm?id=572312763512,长城哈弗哈佛H1H2H5H6coupe酷派H7专用隐藏式双镜头行车记录仪,1180.00 - 1700.00,444,4.9,,,,产品名称：GOU/任我游 UC10主镜头光圈:?F2.0品牌:?GOU/任我游型号:?UC10套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?微光夜视加强?移动侦测?固定测速?碰撞感应?前后录像?前后双镜头,109463331,mingtuqcyp.tmall.com
260,tmall,569661121656,https://detail.tmall.com/item.htm?id=569661121656,日产天籁轩逸奇骏逍客骐达专用行车记录仪高清夜视双镜头隐藏式,556.00 - 1816.00,351,4.9,,,,产品名称：FEMONDA M1主镜头光圈:?F2.0品牌:?FEMONDA型号:?M1套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?移动侦测?WIFI?倒车影像?停车监控?固定测速?流动测速?碰撞感应?前后录像?前后双镜头,123686043,femonda.tmall.com
261,tmall,548042266820,https://detail.tmall.com/item.htm?id=548042266820,飞利浦行车记录仪高清夜视停车监控1080P迷你广角隐藏式记录仪,999.00 - 1149.00,3646,4.9,,,,产品名称：Philips/飞利浦 CVR208/...主镜头光圈:?F2.0品牌:?Philips/飞利浦型号:?CVR208/93套餐:?官方标配?套餐一?套餐二?套餐三安装类型:?迷你机影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?140°运行内存:?4GB镜头数量:?单镜头颜色分类:?铁灰色?黑色屏幕尺寸:?2.4英寸功能:?循环录像?移动侦测?停车监控?碰撞感应,137806485,philipsjrdf.tmall.com
262,tmall,569300206874,https://detail.tmall.com/item.htm?id=569300206874,新款凌度行车记录仪双镜头高清夜视全景车载24监控倒车影像电子狗,1199.00,261,4.8,,,,产品名称：凌度 HS980B主镜头光圈:?F2.0品牌:?凌度型号:?HS980B套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五?套餐六?套餐七?套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1600万摄像像素:?500万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强?夜视补光?循环录像?微光夜视加强?移动侦测?倒车影像?停车监控?固定测速?流动测速?碰撞感应?前后录像?前后双镜头,72959334,jzjcp.tmall.com
263,tmall,569962499193,https://detail.tmall.com/item.htm?id=569962499193,奥迪Q3Q5Q7A3A4LA8A6LA7行车记录仪专用高清夜视隐藏式,556.00 - 1816.00,374,4.9,,,,产品名称：FEMONDA M5主镜头光圈:?F2.0品牌:?FEMONDA型号:?M5套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?灰色?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?移动侦测?WIFI?倒车影像?停车监控?固定测速?流动测速?短视频分享?碰撞感应?前后录像?前后双镜头,123686043,femonda.tmall.com
264,tmall,569724469522,https://detail.tmall.com/item.htm?id=569724469522,本田雅阁冠道crv杰德xrv思域缤智凌派飞度行车记录仪专用隐藏式,556.00 - 1816.00,442,4.9,,,,产品名称：FEMONDA M3主镜头光圈:?F2.0品牌:?FEMONDA型号:?M3套餐:?官方标配?套餐一?套餐二?套餐三?套餐四?套餐五安装类型:?专车专用影像分辨率:?1080p拍照像素:?1200万摄像像素:?500万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强?循环录像?微信查车，智能声控，微信接人，违章查询，FM发射，?微光夜视加强?移动侦测?WIFI?倒车影像?停车监控?固定测速?流动测速?短视频分享?碰撞感应?前后录像?前后双镜头,123686043,femonda.tmall.com
265,tmall,552556332493,https://detail.tmall.com/item.htm?id=552556332493,飞利浦新款汽车行车记录仪车载专用迷你隐藏1080P高清夜视ADR620,599.00,2989,4.8,,,,产品名称：Philips/飞利浦 ADR620主镜头光圈:?F2.0品牌:?Philips/飞利浦型号:?ADR620套餐:?官方标配?套餐一?套餐二安装类型:?迷你机影像分辨率:?1080p拍照像素:?300万摄像像素:?300万画面视角:?120°运行内存:?64MB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?2.0英寸功能:?夜视加强?夜视补光?循环录像?疲劳驾驶提醒,103981905,philipscp.tmall.com
